,head,variable,value
6943,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1003
6944,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,l_text_topics,topic_4
6945,Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi1148
6946,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi283
6947,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi1789
6948,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,concept_vocab_index,vi126
6949,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi1313
6950,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi403
6951,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi602
6952,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1754
6953,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi520
6954,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,l_text_topics,topic_3
6955,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1520
6956,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1866
6957,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi358
6958,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1999
6959,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi835
6960,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1200
6961,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1376
6962,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi758
6963,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi552
6964,Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,concept_vocab_index,vi435
6965,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1520
6966,Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi1063
6967,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi557
6968,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1683
6969,Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi1880
6970,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi534
6971,Course1_W5-S2-L1_Introduction_3-24,l_text_topics,topic_2
6972,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1893
6973,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi918
6974,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi767
6975,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1842
6976,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1295
6977,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi871
6978,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi435
6979,Course3_W8-S1-L5_-_Question_Answering_Systems_2-2_-_9_slides_10-55,prerequisite,Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23
6980,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1693
6981,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi370
6982,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1693
6983,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1707
6984,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi997
6985,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi955
6986,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi1652
6987,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi892
6988,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi90
6989,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi173
6990,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi1783
6991,Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,concept_vocab_index,vi1132
6992,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi173
6993,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi361
6994,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1200
6995,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1756
6996,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi263
6997,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi192
6998,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1945
6999,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi1373
7000,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi954
7001,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi378
7002,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi2014
7003,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi1200
7004,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi238
7005,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi145
7006,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,l_text_topics,topic_13
7007,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1220
7008,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi2043
7009,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1132
7010,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1552
7011,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi1393
7012,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi892
7013,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi2014
7014,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1282
7015,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi197
7016,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1073
7017,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi688
7018,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi1003
7019,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi892
7020,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,l_text_topics,topic_3
7021,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi497
7022,Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,concept_vocab_index,vi283
7023,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi192
7024,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1003
7025,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,level,level_2
7026,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi2014
7027,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1295
7028,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi435
7029,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi220
7030,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi1200
7031,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi129
7032,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi2039
7033,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi1670
7034,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi431
7035,Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi812
7036,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1003
7037,Course3_W9-S1-L1_-_Summarization_-_16_slides_11-50,level,level_2
7038,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi197
7039,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,level,level_3
7040,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi129
7041,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1842
7042,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi1570
7043,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi1673
7044,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,level,level_3
7045,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,prerequisite,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37
7046,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1434
7047,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1673
7048,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi557
7049,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi1282
7050,Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi1180
7051,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi0
7052,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,level,level_3
7053,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1807
7054,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi517
7055,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi2039
7056,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1073
7057,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1874
7058,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi179
7059,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi1789
7060,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi602
7061,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,l_text_topics,topic_4
7062,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi1257
7063,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1295
7064,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,prerequisite,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08
7065,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi1886
7066,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi1407
7067,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi197
7068,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1056
7069,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi50
7070,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1132
7071,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi378
7072,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi175
7073,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi288
7074,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi1171
7075,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi197
7076,Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi1849
7077,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi142
7078,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1209
7079,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,prerequisite,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12
7080,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi0
7081,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi1407
7082,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi126
7083,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1200
7084,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi388
7085,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1740
7086,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi1789
7087,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi370
7088,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi361
7089,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi657
7090,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi675
7091,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi517
7092,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1488
7093,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,level,level_1
7094,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi2014
7095,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1060
7096,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi192
7097,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi4
7098,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi700
7099,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi1183
7100,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,l_text_topics,topic_5
7101,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi156
7102,Course2_W8-S3-L2_Generating_Snippets,level,level_3
7103,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi50
7104,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi573
7105,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1842
7106,Course1_W5-S1-L2_introduction_2-03,l_text_topics,topic_3
7107,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi1937
7108,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1563
7109,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi688
7110,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi1880
7111,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1474
7112,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,l_text_topics,topic_5
7113,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1754
7114,Course1_W2-S1-L8_Summary_1-50,level,level_1
7115,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi2014
7116,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1926
7117,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi1424
7118,Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi283
7119,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1003
7120,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi672
7121,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,prerequisite,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19
7122,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,l_text_topics,topic_12
7123,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1295
7124,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi1313
7125,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1212
7126,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1324
7127,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi1393
7128,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi672
7129,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi675
7130,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1520
7131,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1552
7132,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi129
7133,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_8
7134,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi819
7135,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,level,level_3
7136,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1570
7137,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,level,level_1
7138,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,prerequisite,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34
7139,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1954
7140,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_12
7141,Course2_W4-S1-L5_Generative_vs,l_text_topics,topic_14
7142,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi997
7143,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi90
7144,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi665
7145,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,level,level_1
7146,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi156
7147,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi2039
7148,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,l_text_topics,topic_5
7149,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1520
7150,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi335
7151,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi602
7152,Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi1183
7153,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi1566
7154,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1257
7155,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,l_text_topics,topic_3
7156,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1925
7157,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi388
7158,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi142
7159,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1330
7160,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi370
7161,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi1644
7162,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,l_text_topics,topic_8
7163,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi0
7164,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1349
7165,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1842
7166,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1740
7167,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi129
7168,Course1_W7-S1-L8_Parameter_Estimation_in_Log-linear_Models_Part_2_4-13,concept_vocab_index,vi892
7169,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi1257
7170,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1678
7171,Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi1060
7172,Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,prerequisite,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18
7173,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1611
7174,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi1005
7175,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,concept_vocab_index,vi1073
7176,Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,concept_vocab_index,vi675
7177,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1842
7178,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1132
7179,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1461
7180,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1842
7181,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,l_text_topics,topic_13
7182,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi1693
7183,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1132
7184,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1407
7185,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi81
7186,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,l_text_topics,topic_0
7187,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi173
7188,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi444
7189,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi751
7190,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_0
7191,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi675
7192,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1376
7193,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1183
7194,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi892
7195,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1693
7196,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1373
7197,Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi2039
7198,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi903
7199,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi81
7200,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,l_text_topics,topic_3
7201,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi61
7202,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi814
7203,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,l_text_topics,topic_0
7204,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi361
7205,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1151
7206,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi932
7207,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi450
7208,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1664
7209,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi192
7210,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1566
